game_id,season,game_type,week,gameday,weekday,gametime,away_team,away_score,home_team,home_score,location,result,overtime,div_game,away_rest,home_rest,away_coach,home_coach,referee,stadium_id,stadium
2018_01_ATL_PHI,2018,REG,1,2018-09-06,Thursday,20:20,ATL,12,PHI,18,Home,6,0,0,7,7,Dan Quinn,Doug Pederson,John Hussey,PHI00,Lincoln Financial Field
2018_01_BUF_BAL,2018,REG,1,2018-09-09,Sunday,13:00,BUF,3,BAL,47,Home,44,0,0,7,7,Sean McDermott,John Harbaugh,Shawn Hochuli,BAL00,M&T Bank Stadium
2018_01_PIT_CLE,2018,REG,1,2018-09-09,Sunday,13:00,PIT,21,CLE,21,Home,0,1,1,7,7,Mike Tomlin,Hue Jackson,Shawn Smith,CLE00,FirstEnergy Stadium
2018_01_CIN_IND,2018,REG,1,2018-09-09,Sunday,13:00,CIN,34,IND,23,Home,-11,0,0,7,7,Marvin Lewis,Frank Reich,Peter Morelli,IND00,Lucas Oil Stadium
2018_01_TEN_MIA,2018,REG,1,2018-09-09,Sunday,13:00,TEN,20,MIA,27,Home,7,0,0,7,7,Mike Vrabel,Adam Gase,Jerome Boger,MIA00,Hard Rock Stadium
2018_01_SF_MIN,2018,REG,1,2018-09-09,Sunday,13:00,SF,16,MIN,24,Home,8,0,0,7,7,Kyle Shanahan,Mike Zimmer,Clay Martin,MIN01,U.S. Bank Stadium
2018_01_HOU_NE,2018,REG,1,2018-09-09,Sunday,13:00,HOU,20,NE,27,Home,7,0,0,7,7,Bill O'Brien,Bill Belichick,Tony Corrente,BOS00,Gillette Stadium
2018_01_TB_NO,2018,REG,1,2018-09-09,Sunday,13:00,TB,48,NO,40,Home,-8,0,1,7,7,Dirk Koetter,Sean Payton,John Parry,NOR00,Mercedes-Benz Superdome
2018_01_JAX_NYG,2018,REG,1,2018-09-09,Sunday,13:00,JAX,20,NYG,15,Home,-5,0,0,7,7,Doug Marrone,Pat Shurmur,Craig Wrolstad,NYC01,MetLife Stadium
2018_01_KC_LAC,2018,REG,1,2018-09-09,Sunday,16:05,KC,38,LAC,28,Home,-10,0,1,7,7,Andy Reid,Anthony Lynn,Clete Blakeman,LAX97,StubHub Center
2018_01_WAS_ARI,2018,REG,1,2018-09-09,Sunday,16:25,WAS,24,ARI,6,Home,-18,0,0,7,7,Jay Gruden,Steve Wilks,Walt Coleman,PHO00,State Farm Stadium
2018_01_DAL_CAR,2018,REG,1,2018-09-09,Sunday,16:25,DAL,8,CAR,16,Home,8,0,0,7,7,Jason Garrett,Ron Rivera,Walt Anderson,CAR00,Bank of America Stadium
2018_01_SEA_DEN,2018,REG,1,2018-09-09,Sunday,16:25,SEA,24,DEN,27,Home,3,0,0,7,7,Pete Carroll,Vance Joseph,Brad Allen,DEN00,Sports Authority Field at Mile High
2018_01_CHI_GB,2018,REG,1,2018-09-09,Sunday,20:20,CHI,23,GB,24,Home,1,0,1,7,7,Matt Nagy,Mike McCarthy,Carl Cheffers,GNB00,Lambeau Field
2018_01_NYJ_DET,2018,REG,1,2018-09-10,Monday,19:10,NYJ,48,DET,17,Home,-31,0,0,7,7,Todd Bowles,Matt Patricia,Bill Vinovich,DET00,Ford Field
2018_01_LA_OAK,2018,REG,1,2018-09-10,Monday,22:20,LAR,33,OAK,13,Home,-20,0,0,7,7,Sean McVay,Jon Gruden,Ron Torbert,OAK00,Oakland-Alameda County Coliseum
2018_02_BAL_CIN,2018,REG,2,2018-09-13,Thursday,20:20,BAL,23,CIN,34,Home,11,0,1,4,4,John Harbaugh,Marvin Lewis,Walt Anderson,CIN00,Paul Brown Stadium
