game_id,season,game_type,game_date,weekday,gametime,away_team,away_score,home_team,home_score,result,overtime,arena
0021900001,2019-20,REG,2019-10-22,Tuesday,,NOP,122,TOR,130,8,0,
0021900002,2019-20,REG,2019-10-22,Tuesday,,LAL,102,LAC,112,10,0,
0021900003,2019-20,REG,2019-10-23,Wednesday,,CHI,125,CHA,126,1,0,
0021900004,2019-20,REG,2019-10-23,Wednesday,,DET,119,IND,110,-9,0,
0021900005,2019-20,REG,2019-10-23,Wednesday,,CLE,85,ORL,94,9,0,
0021900006,2019-20,REG,2019-10-23,Wednesday,,MIN,127,BKN,126,-1,0,
0021900007,2019-20,REG,2019-10-23,Wednesday,,MEM,101,MIA,120,19,0,
0021900008,2019-20,REG,2019-10-23,Wednesday,,BOS,93,PHI,107,14,0,
0021900009,2019-20,REG,2019-10-23,Wednesday,,WAS,100,DAL,108,8,0,
0021900010,2019-20,REG,2019-10-23,Wednesday,,NYK,111,SAS,120,9,0,
0021900011,2019-20,REG,2019-10-23,Wednesday,,OKC,95,UTA,100,5,0,
0021900012,2019-20,REG,2019-10-23,Wednesday,,SAC,95,PHX,124,29,0,
0021900013,2019-20,REG,2019-10-23,Wednesday,,DEN,108,POR,100,-8,0,
0021900014,2019-20,REG,2019-10-24,Thursday,,ATL,117,DET,100,-17,0,
0021900015,2019-20,REG,2019-10-24,Thursday,,MIL,117,HOU,111,-6,0,
0021900016,2019-20,REG,2019-10-24,Thursday,,LAC,141,GSW,122,-19,0,
0021900017,2019-20,REG,2019-10-25,Friday,,TOR,106,BOS,112,6,0,
0021900018,2019-20,REG,2019-10-25,Friday,,MIN,121,CHA,99,-22,0,
0021900019,2019-20,REG,2019-10-25,Friday,,NYK,109,BKN,113,4,0,
0021900020,2019-20,REG,2019-10-25,Friday,,CHI,110,MEM,102,-8,0,
0021900021,2019-20,REG,2019-10-25,Friday,,DAL,123,NOP,116,-7,0,
0021900022,2019-20,REG,2019-10-25,Friday,,WAS,97,OKC,85,-12,0,
0021900023,2019-20,REG,2019-10-25,Friday,,PHX,107,DEN,108,1,0,
0021900024,2019-20,REG,2019-10-25,Friday,,POR,122,SAC,112,-10,0,
0021900025,2019-20,REG,2019-10-25,Friday,,UTA,86,LAL,95,9,0,
0021900026,2019-20,REG,2019-10-26,Saturday,,MIA,131,MIL,126,-5,0,
0021900027,2019-20,REG,2019-10-26,Saturday,,PHI,117,DET,111,-6,0,
0021900028,2019-20,REG,2019-10-26,Saturday,,ORL,99,ATL,103,4,0,
0021900029,2019-20,REG,2019-10-26,Saturday,,BOS,118,NYK,95,-23,0,
0021900030,2019-20,REG,2019-10-26,Saturday,,IND,99,CLE,110,11,0,
0021900031,2019-20,REG,2019-10-26,Saturday,,TOR,108,CHI,84,-24,0,
0021900032,2019-20,REG,2019-10-26,Saturday,,NOP,123,HOU,126,3,0,
0021900033,2019-20,REG,2019-10-26,Saturday,,WAS,122,SAS,124,2,0,
0021900034,2019-20,REG,2019-10-26,Saturday,,SAC,81,UTA,113,32,0,
0021900035,2019-20,REG,2019-10-26,Saturday,,LAC,122,PHX,130,8,0,
0021900036,2019-20,REG,2019-10-27,Sunday,,GSW,92,OKC,120,28,0,
0021900037,2019-20,REG,2019-10-27,Sunday,,BKN,133,MEM,134,1,0,
0021900038,2019-20,REG,2019-10-27,Sunday,,POR,121,DAL,119,-2,0,
0021900039,2019-20,REG,2019-10-27,Sunday,,MIA,109,MIN,116,7,0,
0021900040,2019-20,REG,2019-10-27,Sunday,,CHA,101,LAL,120,19,0,
0021900041,2019-20,REG,2019-10-28,Monday,,IND,94,DET,96,2,0,
0021900042,2019-20,REG,2019-10-28,Monday,,CHI,98,NYK,105,7,0,
0021900043,2019-20,REG,2019-10-28,Monday,,PHI,105,ATL,103,-2,0,
0021900044,2019-20,REG,2019-10-28,Monday,,ORL,95,TOR,104,9,0,
0021900045,2019-20,REG,2019-10-28,Monday,,OKC,112,HOU,116,4,0,
0021900046,2019-20,REG,2019-10-28,Monday,,CLE,112,MIL,129,17,0,
0021900047,2019-20,REG,2019-10-28,Monday,,GSW,134,NOP,123,-11,0,
0021900048,2019-20,REG,2019-10-28,Monday,,POR,110,SAS,113,3,0,
0021900049,2019-20,REG,2019-10-28,Monday,,UTA,96,PHX,95,-1,0,
0021900050,2019-20,REG,2019-10-28,Monday,,DEN,101,SAC,94,-7,0,
0021900051,2019-20,REG,2019-10-28,Monday,,CHA,96,LAC,111,15,0,
0021900052,2019-20,REG,2019-10-29,Tuesday,,ATL,97,MIA,112,15,0,
0021900053,2019-20,REG,2019-10-29,Tuesday,,DAL,109,DEN,106,-3,0,
0021900054,2019-20,REG,2019-10-29,Tuesday,,MEM,91,LAL,120,29,0,
0021900055,2019-20,REG,2019-10-30,Wednesday,,CHI,111,CLE,117,6,0,
0021900056,2019-20,REG,2019-10-30,Wednesday,,NYK,83,ORL,95,12,0,
0021900057,2019-20,REG,2019-10-30,Wednesday,,MIN,95,PHI,117,22,0,
0021900058,2019-20,REG,2019-10-30,Wednesday,,MIL,105,BOS,116,11,0,
0021900059,2019-20,REG,2019-10-30,Wednesday,,IND,118,BKN,108,-10,0,
0021900060,2019-20,REG,2019-10-30,Wednesday,,DET,113,TOR,125,12,0,
0021900061,2019-20,REG,2019-10-30,Wednesday,,HOU,159,WAS,158,-1,0,
0021900062,2019-20,REG,2019-10-30,Wednesday,,POR,102,OKC,99,-3,0,
0021900063,2019-20,REG,2019-10-30,Wednesday,,LAC,96,UTA,110,14,0,
0021900064,2019-20,REG,2019-10-30,Wednesday,,CHA,118,SAC,111,-7,0,
0021900065,2019-20,REG,2019-10-30,Wednesday,,PHX,121,GSW,110,-11,0,
0021900066,2019-20,REG,2019-10-31,Thursday,,MIA,106,ATL,97,-9,0,
0021900067,2019-20,REG,2019-10-31,Thursday,,DEN,107,NOP,122,15,0,
0021900068,2019-20,REG,2019-10-31,Thursday,,SAS,97,LAC,103,6,0,
0021900069,2019-20,REG,2019-11-01,Friday,,HOU,116,BKN,123,7,0,
0021900070,2019-20,REG,2019-11-01,Friday,,CLE,95,IND,102,7,0,
0021900071,2019-20,REG,2019-11-01,Friday,,MIL,123,ORL,91,-32,0,
0021900072,2019-20,REG,2019-11-01,Friday,,NYK,102,BOS,104,2,0,
0021900073,2019-20,REG,2019-11-01,Friday,,DET,106,CHI,112,6,0,
0021900074,2019-20,REG,2019-11-01,Friday,,LAL,119,DAL,110,-9,0,
0021900075,2019-20,REG,2019-11-01,Friday,,UTA,101,SAC,102,1,0,
0021900076,2019-20,REG,2019-11-01,Friday,,SAS,127,GSW,110,-17,0,
0021900077,2019-20,REG,2019-11-02,Saturday,,NOP,104,OKC,115,11,0,
0021900078,2019-20,REG,2019-11-02,Saturday,,BKN,109,DET,113,4,0,
0021900079,2019-20,REG,2019-11-02,Saturday,,DEN,91,ORL,87,-4,0,
0021900080,2019-20,REG,2019-11-02,Saturday,,MIN,131,WAS,109,-22,0,
0021900081,2019-20,REG,2019-11-02,Saturday,,PHX,114,MEM,105,-9,0,
0021900082,2019-20,REG,2019-11-02,Saturday,,TOR,105,MIL,115,10,0,
0021900083,2019-20,REG,2019-11-02,Saturday,,CHA,93,GSW,87,-6,0,
0021900084,2019-20,REG,2019-11-02,Saturday,,PHI,129,POR,128,-1,0,
0021900085,2019-20,REG,2019-11-03,Sunday,,CHI,95,IND,108,13,0,
0021900086,2019-20,REG,2019-11-03,Sunday,,HOU,100,MIA,129,29,0,
0021900087,2019-20,REG,2019-11-03,Sunday,,SAC,113,NYK,92,-21,0,
0021900088,2019-20,REG,2019-11-03,Sunday,,LAL,103,SAS,96,-7,0,
0021900089,2019-20,REG,2019-11-03,Sunday,,DAL,131,CLE,111,-20,0,
0021900090,2019-20,REG,2019-11-03,Sunday,,UTA,94,LAC,105,11,0,
0021900091,2019-20,REG,2019-11-04,Monday,,DET,99,WAS,115,16,0,
0021900092,2019-20,REG,2019-11-04,Monday,,NOP,125,BKN,135,10,0,
0021900093,2019-20,REG,2019-11-04,Monday,,HOU,107,MEM,100,-7,0,
0021900094,2019-20,REG,2019-11-04,Monday,,MIL,134,MIN,106,-28,0,
0021900095,2019-20,REG,2019-11-04,Monday,,PHI,109,PHX,114,5,0,
0021900096,2019-20,REG,2019-11-04,Monday,,POR,118,GSW,127,9,0,
0021900097,2019-20,REG,2019-11-05,Tuesday,,IND,120,CHA,122,2,0,
0021900098,2019-20,REG,2019-11-05,Tuesday,,BOS,119,CLE,113,-6,0,
0021900099,2019-20,REG,2019-11-05,Tuesday,,SAS,100,ATL,108,8,0,
0021900100,2019-20,REG,2019-11-05,Tuesday,,LAL,118,CHI,112,-6,0,
0021900101,2019-20,REG,2019-11-05,Tuesday,,ORL,94,OKC,102,8,0,
0021900102,2019-20,REG,2019-11-05,Tuesday,,MIA,89,DEN,109,20,0,
0021900103,2019-20,REG,2019-11-06,Wednesday,,NYK,102,DET,122,20,0,
0021900104,2019-20,REG,2019-11-06,Wednesday,,WAS,106,IND,121,15,0,
0021900105,2019-20,REG,2019-11-06,Wednesday,,CHI,113,ATL,93,-20,0,
0021900106,2019-20,REG,2019-11-06,Wednesday,,SAC,120,TOR,124,4,0,
0021900107,2019-20,REG,2019-11-06,Wednesday,,GSW,112,HOU,129,17,0,
0021900108,2019-20,REG,2019-11-06,Wednesday,,MIN,121,MEM,137,16,0,
0021900109,2019-20,REG,2019-11-06,Wednesday,,ORL,106,DAL,107,1,0,
0021900110,2019-20,REG,2019-11-06,Wednesday,,PHI,104,UTA,106,2,0,
0021900111,2019-20,REG,2019-11-06,Wednesday,,MIL,129,LAC,124,-5,0,
0021900112,2019-20,REG,2019-11-07,Thursday,,BOS,108,CHA,87,-21,0,
